zone,season,month,day_of_year,sunshine_hours,cloudcover_mean,relative_humidity_2m_mean,shortwave_radiation_sum,ok_day_label
VILA_REAL,Winter,12,339,5.541388888888889,81,90,6.26,Not OK
GUARDA,Winter,12,340,8.379388888888888,78,84,8.96,Not OK
VILA_REAL,Winter,12,340,6.6502027777777775,92,91,5.71,Not OK
GUARDA,Winter,12,341,6.860494444444444,90,93,8.04,Not OK
VILA_REAL,Winter,12,341,3.648316666666666,92,94,5.0,Not OK
GUARDA,Winter,12,342,6.514880555555555,59,84,6.39,Not OK
VILA_REAL,Winter,12,342,6.800655555555556,58,82,7.65,Not OK
GUARDA,Winter,12,343,8.326958333333334,26,71,7.96,Not OK
VILA_REAL,Winter,12,343,8.230572222222223,56,74,6.63,Not OK
GUARDA,Winter,12,344,8.311622222222223,14,77,8.39,Not OK
VILA_REAL,Winter,12,344,7.36661388888889,51,78,7.23,Not OK
GUARDA,Winter,12,345,8.297411111111112,4,79,9.02,Not OK
VILA_REAL,Winter,12,345,8.200016666666667,0,77,8.68,Not OK
GUARDA,Winter,12,346,5.694341666666667,53,78,6.51,Not OK
VILA_REAL,Winter,12,346,8.186519444444444,12,77,8.52,Not OK
GUARDA,Winter,12,347,7.56585,48,73,7.5,Not OK
VILA_REAL,Winter,12,347,7.908491666666667,47,78,8.31,Not OK
GUARDA,Winter,12,348,6.653822222222222,67,82,6.28,Not OK
VILA_REAL,Winter,12,348,7.810375,61,80,7.69,Not OK
GUARDA,Winter,12,349,7.524433333333333,55,85,8.06,Not OK
VILA_REAL,Winter,12,349,8.153555555555556,25,83,8.34,Not OK
GUARDA,Winter,12,350,8.244386111111112,51,80,8.87,Not OK
VILA_REAL,Winter,12,350,8.145183333333334,44,79,8.49,Not OK
GUARDA,Winter,12,351,7.904175,78,65,8.86,Not OK
VILA_REAL,Winter,12,351,8.138175,69,79,8.35,Not OK
GUARDA,Winter,12,352,8.232177777777778,57,65,7.64,Not OK
VILA_REAL,Winter,12,352,6.611475,61,76,6.51,Not OK
GUARDA,Winter,12,353,7.593947222222222,81,85,6.35,Not OK
VILA_REAL,Winter,12,353,6.423930555555556,100,88,6.4,Not OK
GUARDA,Winter,12,354,5.550213888888889,68,89,6.16,Not OK
VILA_REAL,Winter,12,354,5.972183333333334,63,86,5.79,Not OK
GUARDA,Winter,12,355,8.224105555555555,0,83,9.2,Not OK
VILA_REAL,Winter,12,355,8.124202777777779,0,77,8.67,Not OK
GUARDA,Winter,12,356,8.223986111111111,1,81,9.03,Not OK
VILA_REAL,Winter,12,356,8.124080555555555,9,84,8.1,Not OK
GUARDA,Winter,12,357,8.225125,29,85,8.84,Not OK
VILA_REAL,Winter,12,357,8.125255555555555,50,88,7.66,Not OK
GUARDA,Winter,12,358,8.227513888888888,6,77,8.98,Not OK
VILA_REAL,Winter,12,358,8.127727777777778,23,78,8.47,Not OK
GUARDA,Winter,12,359,8.23113611111111,2,82,8.78,Not OK
VILA_REAL,Winter,12,359,8.131472222222222,1,78,8.28,Not OK
GUARDA,Winter,12,360,4.87305,48,94,5.99,Not OK
VILA_REAL,Winter,12,360,8.136483333333333,19,88,6.87,Not OK
GUARDA,Winter,12,361,8.242033333333334,30,89,8.73,Not OK
VILA_REAL,Winter,12,361,7.929586111111111,22,91,7.19,Not OK
GUARDA,Winter,12,362,8.249280555555556,34,87,8.95,Not OK
VILA_REAL,Winter,12,362,7.698252777777777,50,94,5.45,Not OK
GUARDA,Winter,12,363,7.971425,42,88,8.97,Not OK
VILA_REAL,Winter,12,363,4.132691666666667,78,97,4.22,Not OK
GUARDA,Winter,12,364,7.043916666666666,53,92,7.99,Not OK
VILA_REAL,Winter,12,364,5.2280388888888885,80,97,4.23,Not OK
GUARDA,Winter,12,365,8.123305555555556,50,90,8.7,Not OK
VILA_REAL,Winter,12,365,6.663511111111111,57,94,6.05,Not OK
GUARDA,Winter,12,366,6.787938888888889,56,94,7.0,Not OK
VILA_REAL,Winter,12,366,6.819013888888889,54,93,6.16,Not OK
GUARDA,Winter,1,1,8.302847222222223,26,85,9.4,Not OK
VILA_REAL,Winter,1,1,7.960352777777778,67,90,6.65,Not OK
GUARDA,Winter,1,2,8.316908333333332,71,88,8.89,Not OK
VILA_REAL,Winter,1,2,7.334813888888889,88,86,7.64,Not OK
GUARDA,Winter,1,3,5.9936638888888885,98,94,5.66,Not OK
VILA_REAL,Winter,1,3,2.75625,100,91,3.61,Not OK
GUARDA,Winter,1,4,0.3617611111111111,100,95,3.9,Not OK
VILA_REAL,Winter,1,4,0.7901777777777778,100,92,3.72,Not OK
GUARDA,Winter,1,5,0.0,99,99,1.29,Not OK
VILA_REAL,Winter,1,5,0.0,100,96,2.35,Not OK
GUARDA,Winter,1,6,8.383688888888889,60,90,7.33,Not OK
VILA_REAL,Winter,1,6,8.289225,81,92,6.84,Not OK
GUARDA,Winter,1,7,0.0,86,98,2.51,Not OK
VILA_REAL,Winter,1,7,0.0,99,98,1.75,Not OK
GUARDA,Winter,1,8,0.0,99,98,2.35,Not OK
VILA_REAL,Winter,1,8,1.1636833333333334,100,97,2.33,Not OK
GUARDA,Winter,1,9,7.360897222222222,78,90,6.33,Not OK
VILA_REAL,Winter,1,9,2.814572222222222,98,98,2.67,Not OK
GUARDA,Winter,1,10,0.0,100,99,2.13,Not OK
VILA_REAL,Winter,1,10,1.9225333333333332,100,99,2.81,Not OK
GUARDA,Winter,1,11,5.761588888888889,86,94,5.93,Not OK
VILA_REAL,Winter,1,11,5.936533333333333,78,92,6.04,Not OK
GUARDA,Winter,1,12,8.518055555555556,78,84,9.76,Not OK
VILA_REAL,Winter,1,12,8.428075,58,77,9.26,Not OK
GUARDA,Winter,1,13,8.544369444444444,47,58,10.39,Not OK
VILA_REAL,Winter,1,13,7.847775,69,61,8.63,Not OK
GUARDA,Winter,1,14,8.571666666666667,27,54,10.69,Not OK
VILA_REAL,Winter,1,14,8.483458333333333,39,38,10.26,Not OK
GUARDA,Winter,1,15,8.599894444444445,0,47,10.77,Not OK
VILA_REAL,Winter,1,15,8.51261388888889,15,41,10.23,Not OK
GUARDA,Winter,1,16,8.629,0,60,10.54,Not OK
VILA_REAL,Winter,1,16,8.542669444444444,0,51,10.12,Not OK
GUARDA,Winter,1,17,8.658933333333334,0,81,10.57,Not OK
VILA_REAL,Winter,1,17,8.573580555555555,0,77,10.19,Not OK
GUARDA,Winter,1,18,8.68526111111111,0,69,10.7,Not OK
VILA_REAL,Winter,1,18,8.605291666666666,0,75,10.29,Not OK
GUARDA,Winter,1,19,1.6956722222222222,70,88,3.92,Not OK
VILA_REAL,Winter,1,19,0.0,77,90,1.71,Not OK
GUARDA,Winter,1,20,0.0,100,99,3.2,Not OK
VILA_REAL,Winter,1,20,0.0,100,98,2.52,Not OK
GUARDA,Winter,1,21,3.914680555555555,99,97,4.5,Not OK
VILA_REAL,Winter,1,21,7.968791666666667,95,94,6.92,Not OK
GUARDA,Winter,1,22,0.0395111111111111,100,99,2.28,Not OK
VILA_REAL,Winter,1,22,0.0,100,97,2.71,Not OK
GUARDA,Winter,1,23,2.397161111111111,88,95,4.08,Not OK
VILA_REAL,Winter,1,23,7.011925,56,89,9.04,Not OK
GUARDA,Winter,1,24,0.4499833333333333,100,94,4.37,Not OK
VILA_REAL,Winter,1,24,0.0,100,90,3.73,Not OK
GUARDA,Winter,1,25,6.577177777777778,62,85,7.99,Not OK
VILA_REAL,Winter,1,25,7.0,79,89,7.66,Not OK
GUARDA,Winter,1,26,0.0,100,99,2.19,Not OK
VILA_REAL,Winter,1,26,0.0,100,96,0.97,Not OK
GUARDA,Winter,1,27,4.251391666666667,93,89,4.98,Not OK
VILA_REAL,Winter,1,27,0.0,100,97,1.48,Not OK
GUARDA,Winter,1,28,6.491108333333334,84,88,7.43,Not OK
VILA_REAL,Winter,1,28,1.0302444444444443,97,97,3.2,Not OK
GUARDA,Winter,1,29,4.238358333333333,94,94,5.7,Not OK
VILA_REAL,Winter,1,29,3.3824888888888887,98,94,4.92,Not OK
GUARDA,Winter,1,30,9.010947222222224,64,75,11.4,Not OK
VILA_REAL,Winter,1,30,8.389208333333334,83,74,9.26,Not OK
GUARDA,Winter,1,31,9.107861111111111,29,72,12.35,Not OK
VILA_REAL,Winter,1,31,8.967527777777777,40,70,11.81,Not OK
GUARDA,Winter,2,32,8.658641666666666,87,77,7.87,Not OK
VILA_REAL,Winter,2,32,0.6851666666666666,100,85,4.25,Not OK
GUARDA,Winter,2,33,3.1855305555555553,80,84,4.39,Not OK
VILA_REAL,Winter,2,33,5.642094444444445,56,80,8.32,Not OK
GUARDA,Winter,2,34,9.265283333333333,2,79,12.81,Not OK
VILA_REAL,Winter,2,34,9.199052777777776,6,77,12.38,Not OK
GUARDA,Winter,2,35,9.01356388888889,51,72,11.3,Not OK
VILA_REAL,Winter,2,35,9.007719444444446,58,76,9.45,Not OK
GUARDA,Winter,2,36,9.34788611111111,9,79,13.41,Not OK
VILA_REAL,Winter,2,36,9.28417222222222,26,70,12.69,Not OK
GUARDA,Winter,2,37,8.974733333333333,67,80,12.32,Not OK
VILA_REAL,Winter,2,37,7.925802777777777,99,76,9.8,Not OK
GUARDA,Winter,2,38,5.237780555555555,66,90,6.12,Not OK
VILA_REAL,Winter,2,38,5.638533333333334,93,89,6.55,Not OK
GUARDA,Winter,2,39,9.032594444444443,65,77,12.24,Not OK
VILA_REAL,Winter,2,39,8.952,91,82,10.62,Not OK
GUARDA,Winter,2,40,9.135211111111111,99,85,9.32,Not OK
VILA_REAL,Winter,2,40,2.9992777777777775,100,95,5.07,Not OK
GUARDA,Winter,2,41,4.487674999999999,98,92,7.05,Not OK
VILA_REAL,Winter,2,41,4.497108333333333,97,94,6.8,Not OK
GUARDA,Winter,2,42,0.0,93,96,2.58,Not OK
VILA_REAL,Winter,2,42,0.0244944444444444,97,95,4.01,Not OK
GUARDA,Winter,2,43,8.36003611111111,85,85,9.21,Not OK
VILA_REAL,Winter,2,43,6.3895277777777775,90,86,7.84,Not OK
GUARDA,Winter,2,44,6.4279222222222225,96,84,9.39,Not OK
VILA_REAL,Winter,2,44,6.414444444444444,98,90,7.95,Not OK
GUARDA,Winter,2,45,9.520961111111111,92,84,11.14,Not OK
VILA_REAL,Winter,2,45,3.805397222222222,97,89,7.57,Not OK
GUARDA,Winter,2,46,3.717608333333333,86,81,6.53,Not OK
VILA_REAL,Winter,2,46,5.040752777777778,88,80,8.31,Not OK
GUARDA,Winter,2,47,7.2340888888888895,59,82,8.91,Not OK
VILA_REAL,Winter,2,47,6.358972222222222,63,83,7.8,Not OK
GUARDA,Winter,2,48,7.113183333333333,100,86,11.06,Not OK
VILA_REAL,Winter,2,48,6.4865,99,88,8.99,Not OK
GUARDA,Winter,2,49,3.184338888888889,95,85,6.55,Not OK
VILA_REAL,Winter,2,49,1.3877222222222223,93,86,5.71,Not OK
GUARDA,Winter,2,50,6.1025583333333335,96,86,8.38,Not OK
VILA_REAL,Winter,2,50,8.74976388888889,77,86,10.25,Not OK
GUARDA,Winter,2,51,7.9994805555555555,98,87,10.47,Not OK
VILA_REAL,Winter,2,51,4.308063888888889,96,87,7.81,Not OK
GUARDA,Winter,2,52,0.6202,98,93,5.06,Not OK
VILA_REAL,Winter,2,52,0.6634444444444445,99,93,3.46,Not OK
GUARDA,Winter,2,53,9.704536111111112,56,83,12.16,Not OK
VILA_REAL,Winter,2,53,7.309330555555555,60,87,11.4,Not OK
GUARDA,Winter,2,54,10.071866666666669,38,73,15.9,Not OK
VILA_REAL,Winter,2,54,9.886758333333336,51,77,15.25,Not OK
GUARDA,Winter,2,55,7.470011111111111,88,76,14.16,Not OK
VILA_REAL,Winter,2,55,5.327047222222222,90,83,9.35,Not OK
GUARDA,Winter,2,56,8.272763888888889,59,78,12.36,Not OK
VILA_REAL,Winter,2,56,8.382011111111112,61,79,12.03,Not OK
GUARDA,Winter,2,57,9.29545,66,68,15.92,Not OK
VILA_REAL,Winter,2,57,9.520205555555554,65,70,15.62,Not OK
GUARDA,Winter,2,58,5.604050000000001,89,79,10.86,Not OK
VILA_REAL,Winter,2,58,3.4806083333333335,96,88,5.94,Not OK
GUARDA,Winter,2,59,4.335325,80,83,8.06,Not OK
VILA_REAL,Winter,2,59,9.891661111111112,70,70,14.88,Not OK
GUARDA,Spring,3,60,0.7074416666666666,83,88,6.84,Not OK
VILA_REAL,Spring,3,60,10.374816666666666,21,61,14.49,Not OK
GUARDA,Spring,3,61,2.3453666666666666,97,78,5.01,Not OK
VILA_REAL,Spring,3,61,4.432563888888889,69,73,7.4,Not OK
GUARDA,Spring,3,62,0.1172694444444444,100,95,4.1,Not OK
VILA_REAL,Spring,3,62,0.0,100,88,5.55,Not OK
GUARDA,Spring,3,63,8.502616666666666,66,89,11.3,Not OK
VILA_REAL,Spring,3,63,9.992280555555554,54,79,13.85,Not OK
GUARDA,Spring,3,64,6.606283333333333,87,86,9.54,Not OK
VILA_REAL,Spring,3,64,6.213344444444445,74,85,10.61,Not OK
GUARDA,Spring,3,65,2.2913750000000004,98,94,5.38,Not OK
VILA_REAL,Spring,3,65,1.1898555555555554,98,96,4.59,Not OK
GUARDA,Spring,3,66,1.4635194444444444,99,96,6.39,Not OK
VILA_REAL,Spring,3,66,0.0,98,93,5.05,Not OK
GUARDA,Spring,3,67,3.764936111111111,96,94,7.86,Not OK
VILA_REAL,Spring,3,67,4.980736111111112,88,94,9.15,Not OK
GUARDA,Spring,3,68,6.7546638888888895,96,93,10.12,Not OK
VILA_REAL,Spring,3,68,9.668055555555556,73,87,13.7,Not OK
GUARDA,Spring,3,69,0.0036527777777777,100,99,3.56,Not OK
VILA_REAL,Spring,3,69,0.6107,97,96,3.35,Not OK
GUARDA,Spring,3,70,4.700083333333333,72,91,7.88,Not OK
VILA_REAL,Spring,3,70,8.502505555555556,63,83,10.98,Not OK
GUARDA,Spring,3,71,7.674102777777778,87,85,13.1,Not OK
VILA_REAL,Spring,3,71,6.474091666666666,77,84,11.5,Not OK
GUARDA,Spring,3,72,5.475913888888889,82,87,9.09,Not OK
VILA_REAL,Spring,3,72,7.421413888888889,86,81,12.19,Not OK
GUARDA,Spring,3,73,10.860255555555556,42,65,16.53,Not OK
VILA_REAL,Spring,3,73,10.195794444444443,34,56,15.77,Not OK
GUARDA,Spring,3,74,10.888000000000002,50,68,17.73,Not OK
VILA_REAL,Spring,3,74,10.847036111111112,25,66,17.24,Not OK
GUARDA,Spring,3,75,9.358880555555556,91,78,13.1,Not OK
VILA_REAL,Spring,3,75,10.844241666666663,69,69,16.93,Not OK
GUARDA,Spring,3,76,2.9695472222222223,98,90,9.15,Not OK
VILA_REAL,Spring,3,76,3.5611249999999997,99,77,9.22,Not OK
GUARDA,Spring,3,77,6.957622222222222,91,89,10.3,Not OK
VILA_REAL,Spring,3,77,6.303158333333333,90,88,10.11,Not OK
GUARDA,Spring,3,78,4.638508333333333,99,82,10.54,Not OK
VILA_REAL,Spring,3,78,3.671530555555555,93,80,8.78,Not OK
GUARDA,Spring,3,79,6.435958333333334,97,79,13.11,Not OK
VILA_REAL,Spring,3,79,8.445355555555555,89,72,15.54,Not OK
GUARDA,Spring,3,80,1.5716166666666669,98,96,7.32,Not OK
VILA_REAL,Spring,3,80,0.21195,99,96,5.66,Not OK
GUARDA,Spring,3,81,1.279025,99,94,6.23,Not OK
VILA_REAL,Spring,3,81,1.8599666666666668,98,96,4.69,Not OK
GUARDA,Spring,3,82,10.288066666666667,62,83,15.03,Not OK
VILA_REAL,Spring,3,82,8.586511111111111,79,84,12.35,Not OK
GUARDA,Spring,3,83,11.0,58,80,16.42,Not OK
VILA_REAL,Spring,3,83,9.894616666666668,65,81,13.39,Not OK
GUARDA,Spring,3,84,11.212188888888887,22,74,18.76,Not OK
VILA_REAL,Spring,3,84,11.2394,21,68,20.41,Not OK
GUARDA,Spring,3,85,11.232344444444443,15,65,20.4,Not OK
VILA_REAL,Spring,3,85,11.225502777777775,18,73,20.36,Not OK
GUARDA,Spring,3,86,11.311619444444444,15,77,19.62,Not OK
VILA_REAL,Spring,3,86,11.18813888888889,48,80,20.5,Not OK
GUARDA,Spring,3,87,11.367688888888887,9,72,22.63,Not OK
VILA_REAL,Spring,3,87,11.432483333333334,22,70,20.91,OK
GUARDA,Spring,3,88,11.450336111111111,19,66,22.92,Not OK
VILA_REAL,Spring,3,88,11.449044444444445,27,64,22.27,OK
GUARDA,Spring,3,89,11.588405555555555,2,57,23.23,Not OK
VILA_REAL,Spring,3,89,11.57109722222222,7,58,22.69,OK
GUARDA,Spring,3,90,11.604063888888888,22,63,23.68,Not OK
VILA_REAL,Spring,3,90,11.617436111111113,21,58,23.09,OK
GUARDA,Spring,4,91,11.444588888888887,74,65,20.95,Not OK
VILA_REAL,Spring,4,91,11.467163888888887,69,63,21.64,OK
GUARDA,Spring,4,92,3.2362527777777776,73,93,9.39,Not OK
VILA_REAL,Spring,4,92,10.07301111111111,52,83,16.97,Not OK
GUARDA,Spring,4,93,7.689138888888889,98,86,14.58,Not OK
VILA_REAL,Spring,4,93,7.375619444444444,81,78,14.72,Not OK
GUARDA,Spring,4,94,1.885825,100,95,8.96,Not OK
VILA_REAL,Spring,4,94,5.009,98,90,11.82,Not OK
GUARDA,Spring,4,95,9.849602777777775,95,81,14.21,Not OK
VILA_REAL,Spring,4,95,9.99158888888889,77,83,15.21,Not OK
GUARDA,Spring,4,96,6.410666666666667,70,89,13.22,Not OK
VILA_REAL,Spring,4,96,10.692516666666666,59,74,17.55,Not OK
GUARDA,Spring,4,97,12.068869444444443,42,75,21.96,Not OK
VILA_REAL,Spring,4,97,12.023566666666666,25,71,22.07,OK
GUARDA,Spring,4,98,11.991805555555556,84,64,23.62,OK
VILA_REAL,Spring,4,98,11.691511111111112,96,62,21.37,OK
GUARDA,Spring,4,99,11.833797222222222,64,54,24.24,OK
VILA_REAL,Spring,4,99,12.17087777777778,63,57,24.06,OK
GUARDA,Spring,4,100,11.0,95,60,21.19,OK
VILA_REAL,Spring,4,100,11.649022222222223,64,56,23.01,OK
GUARDA,Spring,4,101,0.0158583333333333,93,83,6.32,Not OK
VILA_REAL,Spring,4,101,3.513036111111111,99,75,10.05,Not OK
GUARDA,Spring,4,102,7.945166666666666,91,88,13.92,Not OK
VILA_REAL,Spring,4,102,11.850019444444444,75,85,16.66,Not OK
GUARDA,Spring,4,103,11.846341666666667,63,84,20.21,Not OK
VILA_REAL,Spring,4,103,10.700613888888888,74,84,19.55,Not OK
GUARDA,Spring,4,104,4.778952777777778,93,88,11.3,Not OK
VILA_REAL,Spring,4,104,2.0163027777777778,96,91,8.6,Not OK
GUARDA,Spring,4,105,11.432933333333333,58,82,19.3,Not OK
VILA_REAL,Spring,4,105,6.296180555555556,85,87,15.27,Not OK
GUARDA,Spring,4,106,6.324719444444445,72,90,13.21,Not OK
VILA_REAL,Spring,4,106,1.5746305555555555,86,91,8.27,Not OK
GUARDA,Spring,4,107,3.143786111111111,98,90,11.04,Not OK
VILA_REAL,Spring,4,107,0.7138555555555556,97,92,8.22,Not OK
GUARDA,Spring,4,108,6.282330555555555,91,93,10.97,Not OK
VILA_REAL,Spring,4,108,5.004227777777778,96,95,8.6,Not OK
GUARDA,Spring,4,109,10.810783333333331,76,85,20.3,Not OK
VILA_REAL,Spring,4,109,2.2183,96,94,8.87,Not OK
GUARDA,Spring,4,110,9.959180555555555,69,85,16.23,Not OK
VILA_REAL,Spring,4,110,4.550919444444444,91,87,13.8,Not OK
GUARDA,Spring,4,111,0.517675,86,94,7.37,Not OK
VILA_REAL,Spring,4,111,6.007505555555555,87,88,12.2,Not OK
GUARDA,Spring,4,112,11.732069444444445,61,79,19.21,Not OK
VILA_REAL,Spring,4,112,12.394113888888889,51,77,19.73,Not OK
GUARDA,Spring,4,113,12.724316666666668,2,69,26.78,OK
VILA_REAL,Spring,4,113,12.756391666666667,5,73,25.84,OK
GUARDA,Spring,4,114,12.763302777777778,0,63,26.5,OK
VILA_REAL,Spring,4,114,12.79648888888889,1,64,26.58,OK
GUARDA,Spring,4,115,12.80202777777778,12,79,24.77,Not OK
VILA_REAL,Spring,4,115,12.83631388888889,33,82,24.27,Not OK
GUARDA,Spring,4,116,12.840455555555556,24,72,27.51,Not OK
VILA_REAL,Spring,4,116,12.875841666666666,12,64,27.24,OK
GUARDA,Spring,4,117,12.878561111111113,16,62,27.69,Not OK
VILA_REAL,Spring,4,117,12.915033333333334,17,58,27.31,OK
GUARDA,Spring,4,118,12.903516666666668,45,63,27.31,OK
VILA_REAL,Spring,4,118,12.95386388888889,49,61,26.57,OK
GUARDA,Spring,4,119,12.919769444444444,70,59,22.93,Not OK
VILA_REAL,Spring,4,119,12.972666666666669,48,58,24.95,Not OK
GUARDA,Spring,4,120,0.4154527777777778,94,95,5.84,Not OK
VILA_REAL,Spring,4,120,0.0,85,89,4.78,Not OK
GUARDA,Spring,5,121,10.952055555555557,77,75,20.53,Not OK
VILA_REAL,Spring,5,121,11.258794444444446,67,73,20.45,Not OK
GUARDA,Spring,5,122,8.238163888888888,95,90,14.62,Not OK
VILA_REAL,Spring,5,122,10.22006388888889,84,85,19.7,Not OK
GUARDA,Spring,5,123,7.069630555555555,97,93,14.61,Not OK
VILA_REAL,Spring,5,123,8.968822222222222,86,87,18.38,Not OK
GUARDA,Spring,5,124,5.313861111111112,83,90,13.51,Not OK
VILA_REAL,Spring,5,124,9.00727222222222,85,87,16.6,Not OK
GUARDA,Spring,5,125,10.368922222222222,71,86,19.02,Not OK
VILA_REAL,Spring,5,125,13.0,45,79,21.84,Not OK
GUARDA,Spring,5,126,13.0,50,69,26.45,Not OK
VILA_REAL,Spring,5,126,13.0,37,63,24.37,Not OK
GUARDA,Spring,5,127,12.4846,86,67,22.18,Not OK
VILA_REAL,Spring,5,127,13.0,19,61,25.98,OK
GUARDA,Spring,5,128,9.973416666666669,87,87,16.38,Not OK
VILA_REAL,Spring,5,128,12.17903888888889,48,73,22.56,Not OK
GUARDA,Spring,5,129,11.584133333333332,75,82,19.61,Not OK
VILA_REAL,Spring,5,129,12.538919444444444,65,85,19.29,Not OK
GUARDA,Spring,5,130,11.56711111111111,57,84,20.24,Not OK
VILA_REAL,Spring,5,130,9.165308333333334,72,86,15.34,Not OK
GUARDA,Spring,5,131,13.04865,30,79,22.96,Not OK
VILA_REAL,Spring,5,131,12.208833333333336,79,84,20.5,Not OK
GUARDA,Spring,5,132,13.071947222222224,40,84,21.11,Not OK
VILA_REAL,Spring,5,132,3.665711111111111,84,92,12.06,Not OK
GUARDA,Spring,5,133,12.025025,68,82,22.16,Not OK
VILA_REAL,Spring,5,133,10.74735,87,85,21.44,Not OK
GUARDA,Spring,5,134,13.0,54,78,25.1,Not OK
VILA_REAL,Spring,5,134,13.049702777777778,52,77,23.86,Not OK
GUARDA,Spring,5,135,10.160161111111112,42,77,20.78,Not OK
VILA_REAL,Spring,5,135,13.075033333333334,39,75,24.57,OK
GUARDA,Spring,5,136,13.10138888888889,24,71,26.04,OK
VILA_REAL,Spring,5,136,13.1514,3,64,28.14,OK
GUARDA,Spring,5,137,12.839894444444443,55,61,26.85,OK
VILA_REAL,Spring,5,137,13.02631388888889,69,56,26.63,OK
GUARDA,Spring,5,138,13.131388888888887,51,70,25.03,Not OK
VILA_REAL,Spring,5,138,11.398205555555556,75,73,20.74,Not OK
GUARDA,Spring,5,139,12.342241666666666,50,78,21.79,Not OK
VILA_REAL,Spring,5,139,12.135416666666666,70,84,20.99,Not OK
GUARDA,Spring,5,140,12.8737,51,75,27.76,OK
VILA_REAL,Spring,5,140,13.0,70,79,24.38,OK
GUARDA,Spring,5,141,13.027388888888888,48,76,28.0,OK
VILA_REAL,Spring,5,141,13.1025,48,80,27.34,OK
GUARDA,Spring,5,142,13.255011111111113,55,67,27.51,OK
VILA_REAL,Spring,5,142,13.30236388888889,41,62,27.04,OK
GUARDA,Spring,5,143,13.391522222222225,1,55,30.27,OK
VILA_REAL,Spring,5,143,13.4274,16,58,29.84,OK
GUARDA,Spring,5,144,13.403516666666668,3,52,29.94,OK
VILA_REAL,Spring,5,144,13.489791666666669,2,62,29.58,OK
GUARDA,Spring,5,145,13.433283333333334,9,58,29.71,OK
VILA_REAL,Spring,5,145,13.430991666666667,27,67,29.09,OK
GUARDA,Spring,5,146,11.770405555555556,70,72,28.21,OK
VILA_REAL,Spring,5,146,13.31535,74,76,26.75,OK
GUARDA,Spring,5,147,13.562575,1,60,30.16,OK
VILA_REAL,Spring,5,147,13.668216666666668,0,58,30.25,OK
GUARDA,Spring,5,148,13.602133333333333,3,52,30.51,Not OK
VILA_REAL,Spring,5,148,13.706852777777778,13,53,30.09,Not OK
GUARDA,Spring,5,149,13.431502777777778,19,48,27.28,Not OK
VILA_REAL,Spring,5,149,13.269741666666668,13,43,27.9,Not OK
GUARDA,Spring,5,150,13.345775,33,44,26.2,OK
VILA_REAL,Spring,5,150,13.719091666666667,20,49,28.26,OK
GUARDA,Spring,5,151,13.345125,54,51,27.53,Not OK
VILA_REAL,Spring,5,151,11.663969444444446,63,52,26.99,Not OK
GUARDA,Summer,6,152,9.509716666666668,97,61,24.07,OK
VILA_REAL,Summer,6,152,11.724677777777776,78,60,21.34,OK
GUARDA,Summer,6,153,13.250655555555555,48,71,26.82,OK
VILA_REAL,Summer,6,153,13.207327777777778,55,67,28.34,OK
GUARDA,Summer,6,154,11.998844444444444,61,78,22.35,Not OK
VILA_REAL,Summer,6,154,9.262991666666666,73,79,21.31,Not OK
GUARDA,Summer,6,155,12.935083333333337,69,73,25.23,Not OK
VILA_REAL,Summer,6,155,9.766161111111112,88,79,19.88,Not OK
GUARDA,Summer,6,156,13.76624722222222,28,71,28.65,Not OK
VILA_REAL,Summer,6,156,13.177761111111112,75,81,22.63,OK
GUARDA,Summer,6,157,12.970208333333334,30,74,29.14,Not OK
VILA_REAL,Summer,6,157,13.428208333333334,70,79,23.07,OK
GUARDA,Summer,6,158,13.481061111111112,28,65,30.5,OK
VILA_REAL,Summer,6,158,13.702491666666669,28,75,29.31,OK
GUARDA,Summer,6,159,13.93586111111111,9,58,30.74,OK
VILA_REAL,Summer,6,159,14.058377777777778,4,63,30.64,OK
GUARDA,Summer,6,160,13.388183333333332,50,40,27.26,Not OK
VILA_REAL,Summer,6,160,12.758155555555556,41,47,26.23,Not OK
GUARDA,Summer,6,161,10.481355555555554,61,62,19.94,Not OK
VILA_REAL,Summer,6,161,12.344638888888888,59,60,20.93,Not OK
GUARDA,Summer,6,162,11.23611111111111,57,71,25.04,Not OK
VILA_REAL,Summer,6,162,13.205269444444443,54,81,24.05,Not OK
GUARDA,Summer,6,163,7.636719444444444,79,76,16.94,OK
VILA_REAL,Summer,6,163,7.502547222222222,83,86,15.02,Not OK
GUARDA,Summer,6,164,13.299855555555556,75,78,25.33,Not OK
VILA_REAL,Summer,6,164,8.656622222222222,69,85,21.05,Not OK
GUARDA,Summer,6,165,9.45753611111111,82,64,25.31,OK
VILA_REAL,Summer,6,165,9.89398888888889,67,76,21.07,OK
GUARDA,Summer,6,166,14.047869444444444,0,56,30.82,OK
VILA_REAL,Summer,6,166,13.94763888888889,13,60,30.81,OK
GUARDA,Summer,6,167,13.816725,25,50,29.52,Not OK
VILA_REAL,Summer,6,167,14.12376388888889,1,53,30.55,Not OK
GUARDA,Summer,6,168,13.324430555555557,54,42,26.63,Not OK
VILA_REAL,Summer,6,168,14.10693888888889,31,42,27.44,Not OK
GUARDA,Summer,6,169,13.526669444444446,43,50,28.5,Not OK
VILA_REAL,Summer,6,169,13.203177777777778,29,54,29.44,Not OK
GUARDA,Summer,6,170,13.27985,54,44,25.52,Not OK
VILA_REAL,Summer,6,170,13.816044444444444,57,50,22.87,Not OK
