date,year,month,month_name,day_of_year,season,zone,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_hours,relative_humidity_2m_mean,cloudcover_mean,rain_day,hot_day,freezing_day,warm_night,ok_day,ok_day_label
2022-08-27,2022,8,August,239,Summer,GUARDA,40.537,-7.268,28.9,17.5,23.0,0.0,18.4,36.7,24.71,12.400866666666667,43,4,0,0,0,0,1,OK
2022-08-27,2022,8,August,239,Summer,VILA_REAL,41.301,-7.744,32.9,19.8,25.1,0.0,16.6,44.3,23.01,12.423819444444444,47,30,0,1,0,0,0,Not OK
2022-08-28,2022,8,August,240,Summer,GUARDA,40.537,-7.268,28.2,16.5,22.4,0.0,24.3,47.2,22.32,12.033438888888888,50,26,0,0,0,0,0,Not OK
2022-08-28,2022,8,August,240,Summer,VILA_REAL,41.301,-7.744,32.8,19.0,25.1,0.0,14.0,41.0,21.27,12.382205555555556,47,14,0,1,0,0,0,Not OK
2022-08-29,2022,8,August,241,Summer,GUARDA,40.537,-7.268,25.9,14.3,19.7,0.7,25.1,48.6,24.06,12.31985,57,25,0,0,0,0,0,Not OK
2022-08-29,2022,8,August,241,Summer,VILA_REAL,41.301,-7.744,28.8,16.1,22.0,0.0,14.8,38.9,23.54,12.340525,65,17,0,0,0,0,1,OK
2022-08-30,2022,8,August,242,Summer,GUARDA,40.537,-7.268,25.9,11.4,18.2,0.0,18.6,33.8,24.56,12.279266666666667,59,4,0,0,0,0,1,OK
2022-08-30,2022,8,August,242,Summer,VILA_REAL,41.301,-7.744,25.9,12.3,18.8,0.0,14.2,37.1,24.09,12.023016666666667,71,28,0,0,0,0,1,OK
2022-08-31,2022,8,August,243,Summer,GUARDA,40.537,-7.268,24.0,9.8,16.9,0.0,20.3,36.4,24.56,12.238547222222222,60,7,0,0,0,0,1,OK
2022-08-31,2022,8,August,243,Summer,VILA_REAL,41.301,-7.744,26.0,11.6,18.6,0.0,15.5,40.7,23.75,12.256947222222223,71,24,0,0,0,0,0,Not OK
2022-09-01,2022,9,September,244,Autumn,GUARDA,40.537,-7.268,24.6,11.7,17.5,0.0,24.7,45.0,23.79,12.037627777777777,63,24,0,0,0,0,0,Not OK
2022-09-01,2022,9,September,244,Autumn,VILA_REAL,41.301,-7.744,25.1,12.6,18.9,0.0,15.9,42.5,21.45,11.619061111111112,75,57,0,0,0,0,0,Not OK
2022-09-02,2022,9,September,245,Autumn,GUARDA,40.537,-7.268,21.3,11.4,15.9,0.0,25.1,43.9,21.99,11.647083333333333,70,47,0,0,0,0,0,Not OK
2022-09-02,2022,9,September,245,Autumn,VILA_REAL,41.301,-7.744,24.3,14.3,18.5,0.0,15.5,40.3,14.41,9.044430555555556,75,60,0,0,0,0,0,Not OK
2022-09-03,2022,9,September,246,Autumn,GUARDA,40.537,-7.268,21.5,9.5,15.0,0.0,21.9,41.0,24.12,12.114186111111112,62,16,0,0,0,0,0,Not OK
2022-09-03,2022,9,September,246,Autumn,VILA_REAL,41.301,-7.744,23.0,12.3,16.9,0.0,16.6,44.3,22.93,11.057661111111111,72,36,0,0,0,0,0,Not OK
2022-09-04,2022,9,September,247,Autumn,GUARDA,40.537,-7.268,23.4,9.2,15.2,0.0,19.1,37.4,21.01,11.729319444444446,66,36,0,0,0,0,1,OK
2022-09-04,2022,9,September,247,Autumn,VILA_REAL,41.301,-7.744,22.8,11.9,17.1,0.0,19.0,49.7,17.6,11.127708333333333,78,54,0,0,0,0,0,Not OK
2022-09-05,2022,9,September,248,Autumn,GUARDA,40.537,-7.268,21.5,8.3,15.3,1.7,18.3,36.4,16.35,9.888719444444444,74,52,1,0,0,0,0,Not OK
2022-09-05,2022,9,September,248,Autumn,VILA_REAL,41.301,-7.744,21.1,12.7,16.7,5.8,17.6,51.5,13.75,10.126855555555556,88,77,1,0,0,0,0,Not OK
2022-09-06,2022,9,September,249,Autumn,GUARDA,40.537,-7.268,20.8,12.4,16.0,0.4,19.7,37.8,21.61,11.853630555555556,66,46,0,0,0,0,1,OK
2022-09-06,2022,9,September,249,Autumn,VILA_REAL,41.301,-7.744,21.8,14.1,17.4,2.4,19.0,50.4,19.09,11.769233333333332,80,64,1,0,0,0,0,Not OK
2022-09-07,2022,9,September,250,Autumn,GUARDA,40.537,-7.268,18.3,11.1,14.6,3.3,14.5,31.3,14.91,8.296602777777778,72,97,1,0,0,0,0,Not OK
2022-09-07,2022,9,September,250,Autumn,VILA_REAL,41.301,-7.744,21.3,13.0,16.7,2.3,16.9,44.3,14.08,8.956213888888888,83,97,1,0,0,0,0,Not OK
2022-09-08,2022,9,September,251,Autumn,GUARDA,40.537,-7.268,21.1,13.3,16.2,2.2,20.5,38.9,12.32,6.097194444444445,82,80,1,0,0,0,0,Not OK
2022-09-08,2022,9,September,251,Autumn,VILA_REAL,41.301,-7.744,22.3,15.1,18.4,6.8,16.3,43.6,13.23,7.6583194444444445,85,96,1,0,0,0,0,Not OK
2022-09-09,2022,9,September,252,Autumn,GUARDA,40.537,-7.268,23.9,13.6,18.3,0.0,13.3,26.6,21.96,11.299966666666666,72,46,0,0,0,0,1,OK
2022-09-09,2022,9,September,252,Autumn,VILA_REAL,41.301,-7.744,26.6,14.4,20.2,0.0,12.3,33.8,21.61,11.339533333333334,76,28,0,0,0,0,1,OK
2022-09-10,2022,9,September,253,Autumn,GUARDA,40.537,-7.268,27.7,14.1,20.5,0.0,16.4,33.1,21.85,11.655550000000002,65,1,0,0,0,0,1,OK
2022-09-10,2022,9,September,253,Autumn,VILA_REAL,41.301,-7.744,29.3,16.8,22.2,0.0,12.3,33.5,21.37,11.625975,69,1,0,0,0,0,1,OK
2022-09-11,2022,9,September,254,Autumn,GUARDA,40.537,-7.268,27.7,14.9,21.4,0.0,23.1,44.3,21.69,11.401569444444444,53,56,0,0,0,0,0,Not OK
2022-09-11,2022,9,September,254,Autumn,VILA_REAL,41.301,-7.744,30.8,16.5,23.0,0.0,15.3,41.0,21.29,11.338236111111112,64,68,0,1,0,0,0,Not OK
2022-09-12,2022,9,September,255,Autumn,GUARDA,40.537,-7.268,21.5,14.3,18.1,2.8,36.1,68.8,11.11,3.8942361111111112,67,100,1,0,0,0,0,Not OK
2022-09-12,2022,9,September,255,Autumn,VILA_REAL,41.301,-7.744,24.8,18.3,21.3,2.0,22.5,65.5,9.36,2.6806083333333333,70,100,1,0,0,0,0,Not OK
2022-09-13,2022,9,September,256,Autumn,GUARDA,40.537,-7.268,15.0,11.9,13.4,11.5,37.0,68.4,7.79,0.5648166666666666,94,100,1,0,0,0,0,Not OK
2022-09-13,2022,9,September,256,Autumn,VILA_REAL,41.301,-7.744,19.4,16.1,17.6,54.1,14.9,49.7,8.56,3.2610472222222224,87,99,1,0,0,0,0,Not OK
2022-09-14,2022,9,September,257,Autumn,GUARDA,40.537,-7.268,16.6,12.2,13.8,19.6,30.3,56.2,9.76,2.8104416666666667,93,97,1,0,0,0,0,Not OK
2022-09-14,2022,9,September,257,Autumn,VILA_REAL,41.301,-7.744,19.6,15.1,17.1,26.9,12.2,35.6,9.84,5.768227777777778,91,91,1,0,0,0,0,Not OK
2022-09-15,2022,9,September,258,Autumn,GUARDA,40.537,-7.268,18.6,12.2,14.9,3.9,11.7,26.3,15.22,9.8225,88,68,1,0,0,0,0,Not OK
2022-09-15,2022,9,September,258,Autumn,VILA_REAL,41.301,-7.744,22.9,15.4,18.4,2.4,8.4,23.8,16.12,10.005983333333333,86,59,1,0,0,0,0,Not OK
2022-09-16,2022,9,September,259,Autumn,GUARDA,40.537,-7.268,22.7,12.1,16.9,0.0,10.8,21.2,18.25,11.243883333333335,77,23,0,0,0,0,1,OK
2022-09-16,2022,9,September,259,Autumn,VILA_REAL,41.301,-7.744,25.6,15.3,19.8,0.4,7.5,20.9,19.35,11.15172222222222,80,15,0,0,0,0,1,OK
2022-09-17,2022,9,September,260,Autumn,GUARDA,40.537,-7.268,24.3,12.1,17.8,0.0,14.6,28.4,19.6,11.153525,65,64,0,0,0,0,1,OK
2022-09-17,2022,9,September,260,Autumn,VILA_REAL,41.301,-7.744,25.2,15.3,19.7,0.0,12.7,35.6,19.52,11.12376388888889,65,72,0,0,0,0,1,OK
2022-09-18,2022,9,September,261,Autumn,GUARDA,40.537,-7.268,24.0,11.4,18.4,1.5,12.1,27.4,18.28,11.206341666666667,57,42,1,0,0,0,0,Not OK
2022-09-18,2022,9,September,261,Autumn,VILA_REAL,41.301,-7.744,27.2,14.4,20.7,0.0,10.5,26.3,19.5,11.173075,54,60,0,0,0,0,1,OK
2022-09-19,2022,9,September,262,Autumn,GUARDA,40.537,-7.268,22.4,14.3,18.3,0.3,15.4,31.0,14.44,8.797080555555556,70,76,0,0,0,0,1,OK
2022-09-19,2022,9,September,262,Autumn,VILA_REAL,41.301,-7.744,26.8,17.7,21.8,0.2,9.3,26.3,17.7,11.119830555555556,63,39,0,0,0,0,1,OK
2022-09-20,2022,9,September,263,Autumn,GUARDA,40.537,-7.268,25.6,14.3,19.5,0.0,13.2,25.9,19.14,11.172544444444446,66,12,0,0,0,0,1,OK
2022-09-20,2022,9,September,263,Autumn,VILA_REAL,41.301,-7.744,28.9,17.3,22.2,0.3,8.7,23.0,18.81,11.117352777777779,67,8,0,0,0,0,1,OK
2022-09-21,2022,9,September,264,Autumn,GUARDA,40.537,-7.268,23.5,14.2,17.5,3.3,15.5,40.7,17.1,11.119386111111112,74,22,1,0,0,0,0,Not OK
2022-09-21,2022,9,September,264,Autumn,VILA_REAL,41.301,-7.744,27.0,16.3,21.0,0.0,12.6,32.8,19.17,11.114497222222223,69,13,0,0,0,0,1,OK
2022-09-22,2022,9,September,265,Autumn,GUARDA,40.537,-7.268,23.6,11.9,17.2,0.0,15.5,30.6,20.62,11.140858333333332,68,12,0,0,0,0,1,OK
2022-09-22,2022,9,September,265,Autumn,VILA_REAL,41.301,-7.744,25.4,14.7,19.1,0.0,12.3,32.4,19.14,10.0,83,66,0,0,0,0,1,OK
2022-09-23,2022,9,September,266,Autumn,GUARDA,40.537,-7.268,22.5,10.8,16.1,0.0,17.9,34.6,19.81,11.020544444444445,61,69,0,0,0,0,1,OK
2022-09-23,2022,9,September,266,Autumn,VILA_REAL,41.301,-7.744,23.0,14.5,18.4,0.0,13.6,36.4,18.26,10.632980555555557,81,87,0,0,0,0,1,OK
2022-09-24,2022,9,September,267,Autumn,GUARDA,40.537,-7.268,18.9,10.8,14.2,0.0,19.8,38.5,18.77,10.946180555555555,66,42,0,0,0,0,1,OK
2022-09-24,2022,9,September,267,Autumn,VILA_REAL,41.301,-7.744,20.8,11.5,16.4,0.0,13.3,37.1,18.93,10.981430555555557,67,21,0,0,0,0,1,OK
2022-09-25,2022,9,September,268,Autumn,GUARDA,40.537,-7.268,18.0,6.8,12.1,0.0,22.2,42.5,16.92,9.787911111111113,51,43,0,0,0,0,0,Not OK
2022-09-25,2022,9,September,268,Autumn,VILA_REAL,41.301,-7.744,20.1,9.2,14.6,0.0,15.6,40.0,17.49,10.390152777777779,58,15,0,0,0,0,0,Not OK
2022-09-26,2022,9,September,269,Autumn,GUARDA,40.537,-7.268,18.3,6.5,12.4,0.0,21.7,41.4,19.97,10.954688888888889,50,6,0,0,0,0,0,Not OK
2022-09-26,2022,9,September,269,Autumn,VILA_REAL,41.301,-7.744,21.4,9.4,15.0,0.0,11.8,37.1,18.86,10.959666666666667,57,9,0,0,0,0,1,OK
2022-09-27,2022,9,September,270,Autumn,GUARDA,40.537,-7.268,19.5,7.5,13.2,0.0,20.1,38.9,19.43,10.905891666666667,60,7,0,0,0,0,1,OK
2022-09-27,2022,9,September,270,Autumn,VILA_REAL,41.301,-7.744,21.4,9.6,15.0,0.0,11.5,32.8,18.35,10.913377777777779,71,16,0,0,0,0,1,OK
2022-09-28,2022,9,September,271,Autumn,GUARDA,40.537,-7.268,17.8,8.4,12.0,0.0,25.9,49.3,15.72,7.574252777777778,77,62,0,0,0,0,0,Not OK
2022-09-28,2022,9,September,271,Autumn,VILA_REAL,41.301,-7.744,17.3,10.9,13.8,0.3,17.3,46.4,9.5,4.622030555555556,87,79,0,0,0,0,0,Not OK
2022-09-29,2022,9,September,272,Autumn,GUARDA,40.537,-7.268,13.8,8.2,10.8,1.9,31.6,56.9,9.08,5.711141666666667,80,71,1,0,0,0,0,Not OK
2022-09-29,2022,9,September,272,Autumn,VILA_REAL,41.301,-7.744,17.5,10.2,13.7,9.3,14.8,45.7,9.05,5.454008333333333,85,69,1,0,0,0,0,Not OK
2022-09-30,2022,9,September,273,Autumn,GUARDA,40.537,-7.268,16.8,5.2,10.9,0.0,14.0,28.4,19.29,10.801372222222223,64,35,0,0,0,0,0,Not OK
2022-09-30,2022,9,September,273,Autumn,VILA_REAL,41.301,-7.744,19.6,6.6,13.1,0.0,9.4,27.7,17.87,10.180247222222222,73,46,0,0,0,0,1,OK
2022-10-01,2022,10,October,274,Autumn,GUARDA,40.537,-7.268,20.9,8.1,14.7,0.0,11.8,27.7,18.84,10.747733333333333,52,49,0,0,0,0,1,OK
2022-10-01,2022,10,October,274,Autumn,VILA_REAL,41.301,-7.744,22.8,10.2,16.1,0.0,6.8,19.8,18.5,10.771419444444444,65,32,0,0,0,0,1,OK
2022-10-02,2022,10,October,275,Autumn,GUARDA,40.537,-7.268,25.4,9.8,18.4,0.0,13.4,28.1,18.86,10.719552777777778,38,23,0,0,0,0,1,OK
2022-10-02,2022,10,October,275,Autumn,VILA_REAL,41.301,-7.744,25.8,12.8,19.2,0.0,8.4,26.3,18.11,10.742605555555555,53,45,0,0,0,0,1,OK
2022-10-03,2022,10,October,276,Autumn,GUARDA,40.537,-7.268,25.6,12.1,19.4,0.0,15.5,28.1,18.31,10.691886111111112,37,7,0,0,0,0,1,OK
2022-10-03,2022,10,October,276,Autumn,VILA_REAL,41.301,-7.744,27.4,15.3,20.3,0.0,9.6,23.8,17.86,10.713922222222223,52,11,0,0,0,0,1,OK
2022-10-04,2022,10,October,277,Autumn,GUARDA,40.537,-7.268,25.7,13.1,18.9,0.0,11.1,23.8,18.27,10.66485,45,0,0,0,0,0,1,OK
2022-10-04,2022,10,October,277,Autumn,VILA_REAL,41.301,-7.744,26.8,14.9,19.8,0.0,9.3,25.2,17.93,10.685405555555555,53,0,0,0,0,0,1,OK
2022-10-05,2022,10,October,278,Autumn,GUARDA,40.537,-7.268,25.2,14.8,19.3,0.0,14.8,29.2,18.05,10.635938888888887,38,0,0,0,0,0,1,OK
2022-10-05,2022,10,October,278,Autumn,VILA_REAL,41.301,-7.744,25.6,13.5,18.8,0.0,9.8,27.4,17.64,10.657086111111111,56,6,0,0,0,0,1,OK
2022-10-06,2022,10,October,279,Autumn,GUARDA,40.537,-7.268,24.1,10.3,17.7,0.0,12.3,27.0,14.86,10.236369444444444,47,62,0,0,0,0,1,OK
2022-10-06,2022,10,October,279,Autumn,VILA_REAL,41.301,-7.744,25.4,14.6,19.0,0.0,12.8,36.4,15.29,9.893758333333333,63,74,0,0,0,0,1,OK
2022-10-07,2022,10,October,280,Autumn,GUARDA,40.537,-7.268,22.5,14.7,18.3,0.0,17.4,34.2,15.57,10.58128611111111,50,42,0,0,0,0,1,OK
2022-10-07,2022,10,October,280,Autumn,VILA_REAL,41.301,-7.744,25.5,15.1,19.5,0.0,11.5,32.0,16.47,10.147738888888888,61,23,0,0,0,0,1,OK
2022-10-08,2022,10,October,281,Autumn,GUARDA,40.537,-7.268,22.4,11.8,17.4,0.0,10.5,19.4,15.82,10.554380555555555,53,15,0,0,0,0,1,OK
2022-10-08,2022,10,October,281,Autumn,VILA_REAL,41.301,-7.744,24.9,13.0,18.6,0.0,11.2,31.7,15.89,10.540269444444444,61,4,0,0,0,0,1,OK
2022-10-09,2022,10,October,282,Autumn,GUARDA,40.537,-7.268,21.0,12.8,17.3,0.1,17.1,33.8,14.38,9.507441666666667,49,52,0,0,0,0,1,OK
2022-10-09,2022,10,October,282,Autumn,VILA_REAL,41.301,-7.744,22.8,14.3,17.8,0.1,14.9,40.7,12.12,8.892988888888889,67,72,0,0,0,0,0,Not OK
2022-10-10,2022,10,October,283,Autumn,GUARDA,40.537,-7.268,18.4,11.0,13.6,10.2,8.7,28.8,12.3,9.638613888888889,76,88,1,0,0,0,0,Not OK
2022-10-10,2022,10,October,283,Autumn,VILA_REAL,41.301,-7.744,20.3,12.9,15.6,4.4,5.8,20.5,9.6,6.052630555555556,87,93,1,0,0,0,0,Not OK
2022-10-11,2022,10,October,284,Autumn,GUARDA,40.537,-7.268,19.1,10.1,14.2,0.4,13.0,25.6,13.47,10.0299,79,50,0,0,0,0,1,OK
2022-10-11,2022,10,October,284,Autumn,VILA_REAL,41.301,-7.744,23.0,12.3,17.1,0.0,10.5,29.2,15.54,10.403036111111112,78,10,0,0,0,0,1,OK
2022-10-12,2022,10,October,285,Autumn,GUARDA,40.537,-7.268,21.1,10.0,15.2,0.0,13.3,25.9,15.57,10.390208333333334,67,20,0,0,0,0,1,OK
2022-10-12,2022,10,October,285,Autumn,VILA_REAL,41.301,-7.744,24.2,13.3,17.9,0.0,7.5,20.9,14.83,10.357027777777779,72,50,0,0,0,0,1,OK
2022-10-13,2022,10,October,286,Autumn,GUARDA,40.537,-7.268,21.4,13.2,16.7,0.0,12.8,24.5,15.63,10.304041666666668,60,43,0,0,0,0,1,OK
2022-10-13,2022,10,October,286,Autumn,VILA_REAL,41.301,-7.744,23.8,14.3,18.5,0.0,12.4,33.1,15.19,10.294786111111112,77,64,0,0,0,0,1,OK
2022-10-14,2022,10,October,287,Autumn,GUARDA,40.537,-7.268,22.7,10.0,15.7,0.0,10.3,20.5,16.25,10.300333333333333,72,22,0,0,0,0,1,OK
2022-10-14,2022,10,October,287,Autumn,VILA_REAL,41.301,-7.744,23.9,14.0,17.3,0.0,11.3,31.3,14.56,8.631516666666666,85,48,0,0,0,0,1,OK
2022-10-15,2022,10,October,288,Autumn,GUARDA,40.537,-7.268,21.6,10.6,15.6,0.0,12.7,26.6,15.46,10.158155555555556,71,33,0,0,0,0,1,OK
2022-10-15,2022,10,October,288,Autumn,VILA_REAL,41.301,-7.744,20.3,12.9,15.9,0.0,13.5,37.8,10.19,8.1805,86,63,0,0,0,0,1,OK
2022-10-16,2022,10,October,289,Autumn,GUARDA,40.537,-7.268,17.8,10.8,12.7,4.5,35.8,64.4,9.36,4.221030555555555,87,90,1,0,0,0,0,Not OK
2022-10-16,2022,10,October,289,Autumn,VILA_REAL,41.301,-7.744,22.0,13.6,16.6,5.9,15.2,48.2,9.87,5.509236111111111,84,95,1,0,0,0,0,Not OK
2022-10-17,2022,10,October,290,Autumn,GUARDA,40.537,-7.268,18.5,10.7,14.1,6.7,24.9,50.0,13.26,10.02383611111111,78,43,1,0,0,0,0,Not OK
2022-10-17,2022,10,October,290,Autumn,VILA_REAL,41.301,-7.744,21.0,13.0,15.9,3.7,12.7,42.5,11.11,9.948697222222222,85,55,1,0,0,0,0,Not OK
2022-10-18,2022,10,October,291,Autumn,GUARDA,40.537,-7.268,18.8,11.5,15.1,0.0,30.5,57.2,14.46,9.828527777777778,70,72,0,0,0,0,0,Not OK
2022-10-18,2022,10,October,291,Autumn,VILA_REAL,41.301,-7.744,23.0,12.0,17.5,2.6,18.3,49.7,13.03,8.774758333333333,73,83,1,0,0,0,0,Not OK
2022-10-19,2022,10,October,292,Autumn,GUARDA,40.537,-7.268,12.6,9.5,11.2,29.5,35.1,66.2,2.82,0.0,94,92,1,0,0,0,0,Not OK
2022-10-19,2022,10,October,292,Autumn,VILA_REAL,41.301,-7.744,16.6,10.0,14.4,18.1,19.8,67.7,5.31,1.662188888888889,84,89,1,0,0,0,0,Not OK
2022-10-20,2022,10,October,293,Autumn,GUARDA,40.537,-7.268,13.0,9.1,10.7,6.7,35.9,66.6,4.92,0.05521944444444444,96,100,1,0,0,0,0,Not OK
2022-10-20,2022,10,October,293,Autumn,VILA_REAL,41.301,-7.744,16.7,11.4,13.7,13.8,16.9,58.0,5.91,4.685816666666667,92,92,1,0,0,0,0,Not OK
2022-10-21,2022,10,October,294,Autumn,GUARDA,40.537,-7.268,13.2,9.9,11.1,4.3,25.3,47.2,6.89,2.022552777777778,93,100,1,0,0,0,0,Not OK
2022-10-21,2022,10,October,294,Autumn,VILA_REAL,41.301,-7.744,17.2,11.9,13.8,5.1,19.3,55.8,8.82,5.932683333333333,89,97,1,0,0,0,0,Not OK
2022-10-22,2022,10,October,295,Autumn,GUARDA,40.537,-7.268,12.8,9.9,11.1,24.6,41.1,84.6,4.41,2.1292666666666666,96,100,1,0,0,0,0,Not OK
2022-10-22,2022,10,October,295,Autumn,VILA_REAL,41.301,-7.744,16.9,13.0,14.3,20.3,21.0,66.2,5.85,3.194294444444444,90,100,1,0,0,0,0,Not OK
2022-10-23,2022,10,October,296,Autumn,GUARDA,40.537,-7.268,12.9,8.9,10.4,6.5,32.6,57.6,8.37,5.412194444444445,91,94,1,0,0,0,0,Not OK
2022-10-23,2022,10,October,296,Autumn,VILA_REAL,41.301,-7.744,15.9,12.1,13.5,31.0,18.4,69.5,7.97,6.438169444444444,89,97,1,0,0,0,0,Not OK
2022-10-24,2022,10,October,297,Autumn,GUARDA,40.537,-7.268,12.5,9.3,10.7,1.3,23.4,42.1,6.47,1.019011111111111,92,99,1,0,0,0,0,Not OK
2022-10-24,2022,10,October,297,Autumn,VILA_REAL,41.301,-7.744,17.1,11.8,13.9,4.3,9.1,32.8,6.33,3.723136111111111,91,100,1,0,0,0,0,Not OK
2022-10-25,2022,10,October,298,Autumn,GUARDA,40.537,-7.268,15.7,10.0,12.3,2.0,36.0,65.2,8.19,5.402152777777777,87,71,1,0,0,0,0,Not OK
2022-10-25,2022,10,October,298,Autumn,VILA_REAL,41.301,-7.744,17.9,13.2,14.8,10.7,16.8,55.8,7.29,6.0,88,84,1,0,0,0,0,Not OK
2022-10-26,2022,10,October,299,Autumn,GUARDA,40.537,-7.268,16.2,10.0,12.8,0.4,27.1,54.4,6.76,3.6609388888888885,89,98,0,0,0,0,0,Not OK
2022-10-26,2022,10,October,299,Autumn,VILA_REAL,41.301,-7.744,21.0,11.5,15.8,7.7,17.2,56.9,10.34,9.612083333333333,87,79,1,0,0,0,0,Not OK
2022-10-27,2022,10,October,300,Autumn,GUARDA,40.537,-7.268,17.9,11.4,14.3,0.1,28.5,54.7,10.48,7.383822222222221,78,78,0,0,0,0,0,Not OK
2022-10-27,2022,10,October,300,Autumn,VILA_REAL,41.301,-7.744,20.9,12.9,17.3,22.3,16.9,54.4,6.73,5.056863888888889,81,87,1,0,0,0,0,Not OK
2022-10-28,2022,10,October,301,Autumn,GUARDA,40.537,-7.268,16.2,11.9,14.0,1.1,23.0,44.3,4.49,0.0,83,98,1,0,0,0,0,Not OK
2022-10-28,2022,10,October,301,Autumn,VILA_REAL,41.301,-7.744,18.0,14.5,16.1,6.9,9.2,42.1,3.28,0.0,90,100,1,0,0,0,0,Not OK
2022-10-29,2022,10,October,302,Autumn,GUARDA,40.537,-7.268,13.2,10.5,11.6,11.7,27.0,54.7,5.04,4.6951472222222215,86,87,1,0,0,0,0,Not OK
2022-10-29,2022,10,October,302,Autumn,VILA_REAL,41.301,-7.744,16.7,12.2,14.5,19.7,9.2,49.0,4.04,0.6449722222222223,89,99,1,0,0,0,0,Not OK
2022-10-30,2022,10,October,303,Autumn,GUARDA,40.537,-7.268,14.7,9.3,11.3,1.5,15.7,29.9,11.69,8.654208333333333,85,76,1,0,0,0,0,Not OK
2022-10-30,2022,10,October,303,Autumn,VILA_REAL,41.301,-7.744,17.0,9.6,13.0,0.3,8.4,24.1,12.63,9.250788888888888,85,79,0,0,0,0,0,Not OK
2022-10-31,2022,10,October,304,Autumn,GUARDA,40.537,-7.268,13.7,9.4,11.2,15.4,29.7,62.3,4.13,2.983288888888889,96,93,1,0,0,0,0,Not OK
2022-10-31,2022,10,October,304,Autumn,VILA_REAL,41.301,-7.744,16.1,9.8,13.4,23.1,16.1,49.0,4.83,3.667780555555556,93,87,1,0,0,0,0,Not OK
2022-11-01,2022,11,November,305,Autumn,GUARDA,40.537,-7.268,13.0,6.2,9.1,0.3,11.0,21.2,8.63,7.064419444444445,85,60,0,0,0,0,0,Not OK
2022-11-01,2022,11,November,305,Autumn,VILA_REAL,41.301,-7.744,15.0,7.7,10.7,0.0,7.4,20.9,11.73,9.178180555555555,86,54,0,0,0,0,0,Not OK
2022-11-02,2022,11,November,306,Autumn,GUARDA,40.537,-7.268,14.4,4.1,9.3,0.0,22.1,39.2,10.09,7.0418111111111115,82,95,0,0,0,0,0,Not OK
2022-11-02,2022,11,November,306,Autumn,VILA_REAL,41.301,-7.744,14.9,5.7,10.5,0.2,7.0,22.0,8.91,6.801091666666666,86,96,0,0,0,0,0,Not OK
2022-11-03,2022,11,November,307,Autumn,GUARDA,40.537,-7.268,11.4,7.7,9.4,8.0,22.6,38.9,3.52,0.0,96,100,1,0,0,0,0,Not OK
2022-11-03,2022,11,November,307,Autumn,VILA_REAL,41.301,-7.744,14.9,8.6,12.0,14.0,12.6,36.0,2.33,0.3093138888888889,95,97,1,0,0,0,0,Not OK
2022-11-04,2022,11,November,308,Autumn,GUARDA,40.537,-7.268,10.6,2.7,6.6,0.0,16.2,33.1,12.7,9.356741666666666,84,90,0,0,0,0,0,Not OK
2022-11-04,2022,11,November,308,Autumn,VILA_REAL,41.301,-7.744,15.0,6.3,9.9,0.0,5.6,20.2,11.16,8.902005555555556,82,81,0,0,0,0,0,Not OK
2022-11-05,2022,11,November,309,Autumn,GUARDA,40.537,-7.268,13.8,3.0,8.2,0.0,10.4,23.4,12.87,9.346763888888889,69,4,0,0,0,0,0,Not OK
2022-11-05,2022,11,November,309,Autumn,VILA_REAL,41.301,-7.744,15.4,6.1,10.0,0.0,6.4,16.6,12.31,9.283025,75,3,0,0,0,0,0,Not OK
2022-11-06,2022,11,November,310,Autumn,GUARDA,40.537,-7.268,12.6,5.7,8.9,0.0,10.1,20.9,6.03,4.300144444444444,83,63,0,0,0,0,0,Not OK
2022-11-06,2022,11,November,310,Autumn,VILA_REAL,41.301,-7.744,16.4,7.5,11.6,1.0,13.1,33.8,6.55,5.134672222222222,88,76,1,0,0,0,0,Not OK
2022-11-07,2022,11,November,311,Autumn,GUARDA,40.537,-7.268,11.1,3.4,8.1,3.6,24.9,44.6,7.3,3.8908305555555556,95,100,1,0,0,0,0,Not OK
2022-11-07,2022,11,November,311,Autumn,VILA_REAL,41.301,-7.744,15.8,8.9,12.3,1.4,12.3,42.5,6.95,4.659877777777778,90,98,1,0,0,0,0,Not OK
2022-11-08,2022,11,November,312,Autumn,GUARDA,40.537,-7.268,11.9,9.1,10.2,13.3,33.7,65.9,3.92,0.5214361111111111,96,100,1,0,0,0,0,Not OK
2022-11-08,2022,11,November,312,Autumn,VILA_REAL,41.301,-7.744,14.3,10.7,12.7,13.5,13.0,49.0,2.81,1.1137833333333333,96,100,1,0,0,0,0,Not OK
2022-11-09,2022,11,November,313,Autumn,GUARDA,40.537,-7.268,12.7,7.5,9.5,1.0,14.9,28.8,8.04,7.911975,90,68,1,0,0,0,0,Not OK
2022-11-09,2022,11,November,313,Autumn,VILA_REAL,41.301,-7.744,15.4,11.2,12.8,8.7,11.2,33.5,7.72,7.0,93,88,1,0,0,0,0,Not OK
2022-11-10,2022,11,November,314,Autumn,GUARDA,40.537,-7.268,14.3,6.3,10.0,0.1,7.6,16.2,9.11,8.784886111111112,88,53,0,0,0,0,0,Not OK
2022-11-10,2022,11,November,314,Autumn,VILA_REAL,41.301,-7.744,16.8,10.7,13.2,0.1,7.7,21.2,8.96,8.719936111111112,89,62,0,0,0,0,0,Not OK
